DO,pH,Conductivity,Turbidity,Ammonia-N,Hardness,Sulphate,TDS,Date,WQI
3.2,10.01,1096.0,12.0,0.4,264.0,82.0,614.0,2023-07-01,130.902
6.1,7.61,1096.0,4.0,0.4,140.0,24.0,336.0,2023-07-01,102.16990476190477
4.8,6.72,1096.0,3.0,0.4,164.0,57.0,526.0,2023-07-01,107.058
6.1,7.56,1096.0,5.0,0.4,142.0,42.0,342.0,2023-07-01,104.94600000000001
6.2,7.4,1096.0,6.0,0.4,158.0,26.0,364.0,2023-07-01,107.3672380952381
6.2,8.1,1096.0,4.0,0.4,140.0,38.0,332.0,2023-07-01,103.73123809523813
6.2,7.67,1096.0,10.0,0.4,105.0,20.0,200.0,2023-07-01,104.25285714285715
6.2,8.06,1096.0,3.0,0.4,104.0,12.0,210.0,2023-07-01,93.71238095238097
6.2,7.92,1096.0,5.0,0.4,100.0,14.0,214.0,2023-07-01,96.85104761904762
6.1,7.53,1096.0,3.0,0.4,94.0,18.0,220.0,2023-07-01,93.04285714285714
6.1,7.31,1096.0,4.0,0.4,104.0,24.0,253.0,2023-07-01,96.51447619047619
6.1,7.35,1096.0,6.0,0.4,150.0,24.0,255.0,2023-07-01,101.40666666666667
6.0,7.47,1096.0,3.0,0.4,122.0,26.0,284.0,2023-07-01,97.07057142857144
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
5.0,8.81,1096.0,14.0,0.4,190.0,45.0,468.0,2023-07-01,125.99161904761904
6.0,8.07,1096.0,6.0,0.4,184.0,52.0,426.0,2023-07-01,112.99609523809524
7.3,7.32,1096.0,4.8,0.4,190.0,38.0,372.0,2023-07-01,110.48885714285717
6.1,7.52,1096.0,3.4,0.4,215.0,52.0,393.0,2023-07-01,107.7044761904762
5.9,7.49,1096.0,3.5,0.4,230.0,55.0,403.2,2023-07-01,108.39026666666669
6.2,7.69,1096.0,3.8,0.4,340.0,84.0,543.0,2023-07-01,121.86161904761906
5.9,7.68,1096.0,3.5,0.4,505.0,96.0,841.2,2023-07-01,140.92950476190475
4.9,7.32,1096.0,4.3,0.4,405.0,89.0,745.0,2023-07-01,130.5095238095238
6.2,7.16,1096.0,3.3,0.4,260.0,62.0,510.0,2023-07-01,114.87809523809524
6.2,7.81,1096.0,5.0,0.4,106.0,26.0,256.0,2023-07-01,99.49419047619047
6.2,7.18,1096.0,4.0,0.4,155.0,32.0,266.0,2023-07-01,99.31752380952382
6.1,7.51,1096.0,5.0,0.4,122.0,20.0,238.0,2023-07-01,98.10876190476189
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
7.2,7.75,1096.0,3.5,0.4,270.0,75.0,486.0,2023-07-01,118.78990476190476
6.2,7.42,1096.0,3.6,0.4,240.0,60.0,486.6,2023-07-01,113.8768
5.9,7.33,1096.0,3.8,0.4,400.0,82.0,725.0,2023-07-01,131.08190476190475
6.3,7.58,1096.0,3.9,0.4,395.19,90.0,755.0,2023-07-01,134.44776190476193
6.1,7.5,1096.0,8.0,0.4,164.0,36.0,386.0,2023-07-01,112.19704761904761
6.1,7.32,1096.0,6.0,0.4,204.0,46.0,486.0,2023-07-01,115.34752380952382
6.3,7.53,1096.0,3.5,0.4,330.0,86.0,640.0,2023-07-01,125.83619047619048
6.6,7.3,1096.0,3.3,0.4,360.0,66.0,705.0,2023-07-01,129.12476190476193
5.8,7.44,1096.0,3.3,0.4,315.23,88.0,745.0,2023-07-01,128.60576190476192
0.3,7.61,1096.0,19.0,0.4,285.0,94.0,784.0,2023-07-01,139.57390476190477
0.3,7.01,1096.0,28.0,0.4,260.0,88.0,746.0,2023-07-01,150.0737142857143
0.3,7.06,1096.0,15.0,0.4,250.0,84.0,740.0,2023-07-01,128.5309523809524
0.3,7.12,1096.0,22.0,0.4,315.0,98.0,894.0,2023-07-01,150.08390476190476
0.3,7.08,1096.0,36.0,0.4,265.0,89.0,776.0,2023-07-01,164.64038095238095
0.3,7.4,1096.0,21.0,0.4,225.0,72.0,642.0,2023-07-01,132.52790476190478
1.8,7.06,1096.0,28.0,0.4,300.0,108.0,838.0,2023-07-01,161.15161904761905
6.1,7.0,1096.0,4.8,0.4,470.0,96.0,845.0,2023-07-01,141.52333333333334
6.2,6.87,1096.0,6.9,0.4,390.0,88.0,758.0,2023-07-01,137.71971428571428
7.0,7.66,1096.0,6.8,0.4,455.0,80.0,784.0,2023-07-01,144.0824761904762
6.2,7.46,1096.0,3.8,0.4,470.0,89.0,902.0,2023-07-01,143.31552380952382
6.0,7.26,1096.0,3.5,0.4,364.61,85.0,719.0,2023-07-01,129.4575714285714
6.2,7.82,1096.0,4.0,0.4,122.0,32.0,264.0,2023-07-01,99.12723809523811
6.1,7.82,1096.0,14.0,0.4,88.0,22.0,235.0,2023-07-01,111.81857142857143
5.0,7.12,1096.0,9.0,0.4,380.0,60.0,1015.0,2023-07-01,148.6752380952381
0.3,8.12,1096.0,23.0,0.4,890.0,445.0,1720.0,2023-07-01,229.42000000000002
4.6,6.68,1096.0,47.9,0.4,1010.0,95.0,2791.2,2023-07-01,317.09807619047615
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
5.4,6.54,1096.0,11.2,0.4,1110.0,136.0,2202.0,2023-07-01,237.5264761904762
7.0,6.67,1096.0,11.0,0.4,770.37,115.0,1308.0,2023-07-01,186.66109523809524
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
5.8,6.68,1096.0,6.5,0.4,555.0,75.0,985.0,2023-07-01,151.39380952380952
6.1,7.89,1096.0,6.3,0.4,470.0,95.0,1092.0,2023-07-01,157.1279047619048
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
6.2,7.42,1096.0,6.0,0.4,144.0,36.0,244.0,2023-07-01,101.67199999999998
6.0,7.06,1096.0,12.0,0.4,165.0,59.0,470.0,2023-07-01,122.83761904761906
0.3,7.18,1096.0,19.0,0.4,250.0,85.0,694.0,2023-07-01,132.9615238095238
3.0,7.64,1096.0,14.0,0.4,365.0,158.0,1012.0,2023-07-01,156.0817142857143
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
0.3,8.31,1096.0,14.0,0.4,285.0,66.0,848.0,2023-07-01,134.34590476190476
5.5,7.38,1096.0,6.0,0.4,390.0,76.0,739.8,2023-07-01,133.62420952380953
6.1,7.49,1096.0,4.0,0.4,110.0,11.0,144.0,2023-07-01,91.11533333333333
6.0,7.47,1096.0,7.0,0.4,135.0,20.0,202.0,2023-07-01,99.66790476190477
5.8,7.95,1096.0,4.0,0.4,106.0,22.0,214.0,2023-07-01,94.76485714285715
6.0,7.65,1096.0,8.0,0.4,155.0,40.0,320.0,2023-07-01,108.88142857142857
0.3,8.16,1096.0,12.0,0.4,468.0,86.0,655.0,2023-07-01,128.7461904761905
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
0.3,8.12,1096.0,14.0,0.4,2200.0,309.0,4432.0,2023-07-01,382.06266666666664
4.4,7.17,1096.0,9.2,0.4,140.0,46.0,422.0,2023-07-01,110.20980952380953
0.3,7.18,1096.0,10.0,0.4,176.0,83.0,660.0,2023-07-01,114.36285714285714
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
5.5,6.87,1096.0,10.0,0.4,924.75,174.0,1402.0,2023-07-01,193.73338095238094
7.9,6.86,1096.0,6.5,0.4,490.0,70.0,778.0,2023-07-01,145.274
6.1,8.34,1096.0,4.2,0.4,280.0,52.0,506.4,2023-07-01,117.8829142857143
2.85,7.17,1096.0,10.0,0.4,385.0,133.0,776.0,2023-07-01,136.60680952380952
5.9,6.7,1096.0,14.0,0.4,919.84,75.0,1526.0,2023-07-01,201.83790476190478
7.0,6.78,1096.0,9.0,0.4,370.0,61.0,694.8,2023-07-01,138.1546857142857
6.2,6.95,1096.0,4.5,0.4,360.0,35.0,570.0,2023-07-01,121.33142857142856
7.2,7.19,1096.0,4.2,0.4,680.0,90.0,945.0,2023-07-01,155.47857142857143
7.2,7.71,1096.0,4.3,0.4,885.0,135.0,1180.0,2023-07-01,176.8190476190476
4.2,7.57,1096.0,12.0,0.4,195.0,52.0,520.0,2023-07-01,121.58904761904763
3.6,7.77,1096.0,8.0,0.4,286.0,47.0,518.0,2023-07-01,116.49066666666667
0.3,7.18,1096.0,14.0,0.4,305.0,108.0,780.0,2023-07-01,132.07285714285715
2.8,7.16,1096.0,12.0,0.4,225.0,72.0,502.0,2023-07-01,118.11409523809525
6.6,6.29,1096.0,3.8,0.4,160.0,32.0,285.0,2023-07-01,99.81095238095239
6.3,6.32,1096.0,3.6,0.4,440.0,62.0,685.0,2023-07-01,128.7214285714286
0.3,7.21,1096.0,14.0,0.4,185.0,48.0,478.0,2023-07-01,110.624
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
6.2,7.53,1096.0,2.0,0.4,88.0,12.0,170.0,2023-07-01,88.82619047619049
6.1,8.12,1096.0,2.0,0.4,66.0,28.0,210.0,2023-07-01,91.45666666666668
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
6.2,6.72,1096.0,3.8,0.4,275.0,44.0,601.0,2023-07-01,118.95466666666667
0.3,7.3,1096.0,24.0,0.4,305.0,104.0,866.0,2023-07-01,152.18942857142858
0.3,7.14,1096.0,32.0,0.4,235.0,72.0,592.0,2023-07-01,147.65266666666668
0.3,7.04,1096.0,16.0,0.4,310.0,118.0,910.0,2023-07-01,141.95952380952383
0.3,7.35,1096.0,29.0,0.4,245.0,78.0,702.0,2023-07-01,149.096
0.3,7.32,1096.0,28.0,0.4,305.0,95.0,844.0,2023-07-01,157.11485714285715
0.3,7.34,1096.0,35.0,0.4,275.0,86.0,755.0,2023-07-01,162.62428571428572
0.3,7.25,1096.0,18.0,0.4,235.0,84.0,684.0,2023-07-01,130.44152380952383
2.0,6.82,1096.0,18.0,0.4,230.0,104.0,674.0,2023-07-01,134.93580952380955
2.6,6.98,1096.0,26.0,0.4,180.0,79.0,528.0,2023-07-01,139.76257142857148
0.3,7.14,1096.0,34.0,0.4,330.0,98.0,914.0,2023-07-01,170.77533333333335
0.3,7.32,1096.0,17.0,0.4,170.0,87.0,588.0,2023-07-01,122.32685714285714
0.3,7.16,1096.0,8.0,0.4,355.0,106.0,956.0,2023-07-01,132.45609523809523
3.0,7.18,1096.0,19.0,0.4,285.0,114.0,810.0,2023-07-01,148.79619047619047
0.3,6.94,1096.0,26.0,0.4,195.0,89.0,558.0,2023-07-01,135.6230476190476
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
6.3,8.06,1096.0,4.2,0.4,270.0,52.0,508.0,2023-07-01,117.7530476190476
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
3.0,8.34,1096.0,15.0,0.4,180.0,82.0,532.0,2023-07-01,125.77504761904763
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
2.4,6.9,1096.0,16.0,0.4,145.0,58.0,426.0,2023-07-01,115.95752380952379
0.7,7.22,1096.0,10.0,0.4,372.0,75.0,884.0,2023-07-01,132.44438095238095
0.3,7.13,1096.0,9.0,0.4,360.0,60.0,800.0,2023-07-01,124.38761904761905
4.7,7.5,1096.0,12.0,0.4,205.0,106.0,644.0,2023-07-01,131.88104761904762
3.8,7.34,1096.0,6.0,0.4,850.0,266.0,1462.0,2023-07-01,188.24361904761906
3.6,7.72,1096.0,10.0,0.4,205.0,62.0,472.0,2023-07-01,115.45409523809525
5.5,6.84,1096.0,4.3,0.4,150.0,20.0,270.0,2023-07-01,96.7052380952381
6.2,7.78,1096.0,3.3,0.4,300.0,68.0,611.0,2023-07-01,122.3337142857143
6.3,7.3,1096.0,3.5,0.4,290.0,52.0,545.0,2023-07-01,117.8814285714286
5.9,7.02,1096.0,4.5,0.4,270.0,47.0,525.0,2023-07-01,116.03142857142859
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
0.3,7.25,1096.0,26.0,0.4,350.0,92.0,848.0,2023-07-01,155.34685714285717
0.3,8.26,1096.0,16.0,0.4,195.0,80.0,584.0,2023-07-01,122.49533333333333
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
0.3,7.11,1096.0,8.0,0.4,342.0,75.0,814.0,2023-07-01,123.57819047619047
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.62,7.06,1096.0,10.0,0.4,200.0,42.0,446.0,2023-07-01,114.89228571428572
0.3,7.34,1096.0,16.0,0.4,370.0,95.0,648.0,2023-07-01,130.7049523809524
2.0,7.22,1096.0,14.0,0.4,285.0,94.0,794.0,2023-07-01,136.2577142857143
3.8,7.26,1096.0,48.8,0.4,216.0,4.5,532.0,2023-07-01,177.74957142857147
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
3.2,7.2,1096.0,12.0,0.4,240.0,76.0,648.0,2023-07-01,127.01828571428572
0.3,7.46,1096.0,8.0,0.4,386.0,82.0,840.0,2023-07-01,127.19285714285715
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
0.3,7.23,1096.0,9.0,0.4,364.0,96.0,892.0,2023-07-01,130.89409523809525
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
0.3,7.15,1096.0,18.0,0.4,280.0,98.0,650.0,2023-07-01,130.852380952381
4.0,7.73,1096.0,16.0,0.4,320.0,110.0,826.0,2023-07-01,149.4284761904762
0.3,7.13,1096.0,18.0,0.4,332.0,102.0,724.0,2023-07-01,136.3062857142857
0.3,7.15,1096.0,15.0,0.4,320.0,48.0,702.0,2023-07-01,127.3817142857143
0.3,7.1,1096.0,28.0,0.4,270.0,83.0,758.0,2023-07-01,150.8744761904762
1.4,7.25,1096.0,8.0,0.4,326.0,82.0,758.0,2023-07-01,124.04352380952382
0.3,7.15,1096.0,9.0,0.4,188.0,58.0,446.0,2023-07-01,101.59371428571428
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
0.3,6.99,1096.0,11.0,0.4,274.0,60.0,598.0,2023-07-01,114.80495238095241
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
0.3,7.23,1096.0,12.0,0.4,364.0,57.0,912.0,2023-07-01,134.70409523809522
0.3,7.49,1096.0,9.0,0.4,360.0,86.0,858.0,2023-07-01,129.03733333333335
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
1.6,7.91,1096.0,14.0,0.4,205.0,54.0,492.0,2023-07-01,117.046
2.2,7.2,1096.0,16.0,0.4,195.0,87.0,564.0,2023-07-01,125.60295238095239
0.3,6.75,1096.0,24.0,0.4,135.0,57.0,396.0,2023-07-01,120.74847619047621
2.4,7.2,1096.0,16.0,0.4,150.0,42.0,446.0,2023-07-01,116.75561904761906
0.3,6.88,1096.0,26.0,0.4,285.0,93.0,812.0,2023-07-01,150.9207619047619
0.3,7.14,1096.0,17.0,0.4,240.0,83.0,702.0,2023-07-01,129.64933333333335
0.3,7.12,1096.0,28.0,0.4,295.0,102.0,818.0,2023-07-01,155.5692380952381
0.3,7.24,1096.0,22.0,0.4,285.0,91.0,720.0,2023-07-01,140.5704761904762
1.4,7.18,1096.0,20.0,0.4,205.0,63.0,568.0,2023-07-01,129.03019047619048
0.3,8.08,1096.0,14.0,0.4,200.0,58.0,564.0,2023-07-01,117.11914285714286
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
2.3,7.59,1096.0,16.0,0.4,428.0,98.0,1046.0,2023-07-01,157.95180952380954
0.3,7.45,1096.0,15.0,0.4,320.0,84.0,762.0,2023-07-01,132.53314285714288
0.3,6.99,1096.0,19.0,0.4,270.0,112.0,784.0,2023-07-01,138.99961904761903
4.2,7.16,1096.0,10.0,0.4,95.0,22.0,266.0,2023-07-01,100.71942857142857
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
1.0,7.07,1096.0,13.0,0.4,255.0,55.0,605.0,2023-07-01,119.56666666666669
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
0.3,8.42,1096.0,18.0,0.4,165.0,73.0,488.0,2023-07-01,119.98876190476192
0.3,6.96,1096.0,34.0,0.4,355.0,109.0,988.0,2023-07-01,175.42780952380954
1.0,6.72,1096.0,16.0,0.4,285.0,86.0,588.0,2023-07-01,125.55066666666667
0.3,7.24,1096.0,13.0,0.4,350.0,92.0,880.0,2023-07-01,136.06714285714284
4.5,7.29,1096.0,12.0,0.4,735.0,266.0,1708.0,2023-07-01,207.72304761904766
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
3.4,7.46,1096.0,12.0,0.4,180.0,48.0,372.0,2023-07-01,111.34552380952383
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2023-07-01,132.91828571428573
2.2,7.24,1096.0,17.0,0.4,245.0,82.0,680.0,2023-07-01,134.2504761904762
4.72,7.32,1096.0,13.0,0.4,215.0,44.0,374.0,2023-07-01,117.5281904761905
0.3,7.06,1096.0,18.0,0.4,410.0,119.0,940.0,2023-07-01,150.01428571428573
0.3,7.28,1096.0,12.0,0.4,460.0,138.0,1016.0,2023-07-01,147.02466666666666
6.1,7.36,1096.0,10.0,0.4,195.0,28.0,302.0,2023-07-01,111.77838095238096
0.3,6.99,1096.0,19.0,0.4,270.0,112.0,784.0,2023-07-01,138.99961904761903
3.8,7.29,1096.0,48.8,0.4,216.0,4.5,532.0,2023-07-01,177.79671428571433
2.0,7.76,1096.0,22.0,0.4,335.0,116.0,908.0,2023-07-01,158.1449523809524
0.3,7.24,1096.0,19.0,0.4,340.0,142.0,926.0,2023-07-01,150.04180952380952
7.0,7.11,935.0,2.8,0.4,324.0,56.0,562.0,2024-07-01,115.22885714285715
6.8,7.6,617.0,2.5,0.4,248.0,32.0,375.0,2024-07-01,91.64285714285714
7.2,7.12,652.0,3.2,0.4,243.83,26.0,398.0,2024-07-01,94.97357142857143
6.9,7.29,750.0,3.4,0.4,300.0,36.0,462.0,2024-07-01,103.4217142857143
6.4,8.34,536.0,8.0,0.4,180.0,36.0,334.0,2024-07-01,93.73771428571429
6.4,8.1,676.0,12.0,0.4,225.0,60.0,428.0,2024-07-01,111.6392380952381
6.4,11.34,1176.0,14.0,0.4,320.0,88.0,720.0,2024-07-01,155.18
6.3,8.16,954.0,12.0,0.4,330.0,76.0,580.0,2024-07-01,132.31285714285715
6.2,7.0,1201.0,16.0,0.4,390.0,92.0,730.0,2024-07-01,154.84000000000003
6.3,7.84,977.0,10.0,0.4,305.0,62.0,620.0,2024-07-01,129.76333333333338
6.4,8.01,1017.0,10.0,0.4,335.0,74.0,630.0,2024-07-01,133.72714285714287
6.4,7.96,861.0,8.0,0.4,245.0,62.0,530.0,2024-07-01,116.84857142857143
6.4,7.92,278.2,15.0,0.4,155.0,10.0,176.0,2024-07-01,85.96704761904762
6.4,8.0,242.9,12.0,0.4,120.0,10.0,150.0,2024-07-01,77.70142857142856
6.4,8.02,242.0,13.0,0.4,100.0,12.0,152.0,2024-07-01,78.83219047619048
6.4,7.78,288.0,16.0,0.4,140.0,12.0,180.0,2024-07-01,87.46571428571428
6.4,7.9,286.0,17.0,0.4,130.0,14.0,182.0,2024-07-01,89.05028571428572
6.4,7.88,322.0,20.0,0.4,155.0,20.0,202.0,2024-07-01,97.11219047619049
6.0,8.07,420.0,8.0,0.4,175.0,16.0,260.0,2024-07-01,83.59476190476191
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-07-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-07-01,132.91828571428573
5.2,7.77,902.0,16.0,0.4,245.0,68.0,562.0,2024-07-01,129.15266666666668
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-07-01,132.91828571428573
7.0,7.81,634.0,2.8,0.4,252.36,34.0,386.0,2024-07-01,94.35952380952382
6.8,7.2,690.0,2.6,0.4,296.0,46.0,420.0,2024-07-01,98.06761904761906
6.2,7.18,650.0,3.2,0.4,236.0,56.0,395.0,2024-07-01,93.26285714285716
6.4,7.22,1002.0,3.0,0.4,283.83,58.0,602.0,2024-07-01,116.93604761904761
6.7,7.26,910.0,3.4,0.4,392.0,60.0,556.0,2024-07-01,116.91990476190477
5.1,7.96,1690.0,4.0,0.4,660.0,86.0,1040.0,2024-07-01,173.91190476190474
6.8,6.93,939.0,2.0,0.4,331.78,58.0,568.0,2024-07-01,113.88000000000001
6.0,8.26,474.0,14.0,0.4,220.0,28.0,298.0,2024-07-01,99.21733333333333
6.1,7.72,641.0,14.0,0.4,230.0,32.0,390.0,2024-07-01,109.16809523809525
6.2,7.92,476.0,18.0,0.4,200.0,30.0,296.0,2024-07-01,105.05371428571428
6.4,7.82,954.0,14.0,0.4,240.0,48.0,580.0,2024-07-01,130.86190476190478
6.4,8.04,1270.0,16.0,0.4,285.0,62.0,774.0,2024-07-01,156.45295238095238
6.4,7.23,1397.0,20.0,0.4,285.0,84.0,854.0,2024-07-01,170.7534285714286
7.4,7.44,920.0,3.2,0.4,312.0,54.0,552.0,2024-07-01,116.04076190476191
6.6,7.41,901.0,4.0,0.4,412.0,42.0,574.0,2024-07-01,118.16295238095238
5.9,7.45,1312.0,3.6,0.4,468.0,51.0,793.0,2024-07-01,142.1311428571429
6.0,7.49,1368.0,3.2,0.4,376.0,46.0,842.0,2024-07-01,142.73933333333332
6.0,7.34,794.0,12.0,0.4,235.0,52.0,490.0,2024-07-01,116.15428571428572
6.1,7.25,385.0,16.0,0.4,170.0,12.0,240.0,2024-07-01,92.89619047619048
6.6,7.55,948.0,3.5,0.4,380.0,47.0,570.0,2024-07-01,118.14095238095238
6.8,7.47,1410.0,3.0,0.4,563.55,69.0,868.0,2024-07-01,154.7042380952381
6.9,7.32,1350.0,3.6,0.4,452.37,51.0,820.0,2024-07-01,146.80185714285713
0.3,7.42,1270.0,18.0,0.4,205.0,118.0,780.0,2024-07-01,141.8166666666667
0.3,7.39,1253.0,22.0,0.4,180.0,102.0,790.0,2024-07-01,146.44952380952384
0.3,7.63,1338.0,26.0,0.4,420.0,86.0,830.0,2024-07-01,165.17999999999998
0.3,7.68,1467.0,27.0,0.4,390.0,72.0,910.0,2024-07-01,173.29857142857145
0.3,7.51,1182.0,34.0,0.4,340.0,84.0,732.0,2024-07-01,165.12076190476193
0.3,7.35,1351.0,30.0,0.4,345.0,92.0,850.0,2024-07-01,170.33333333333334
1.9,7.45,1388.0,22.0,0.4,370.0,68.0,860.0,2024-07-01,163.57047619047623
6.1,6.83,1527.0,4.0,0.4,556.0,55.0,944.0,2024-07-01,159.91152380952383
5.9,6.99,1620.0,5.8,0.4,571.79,61.0,979.0,2024-07-01,168.08261904761906
6.3,7.65,1595.0,6.2,0.4,652.0,58.0,994.0,2024-07-01,173.30342857142858
7.0,7.16,1995.0,3.1,0.4,608.26,82.0,1214.0,2024-07-01,193.19209523809525
6.9,7.51,1883.0,3.2,0.4,580.02,92.0,1146.0,2024-07-01,186.18009523809525
6.2,8.45,529.0,7.0,0.4,190.0,38.0,320.0,2024-07-01,91.27190476190476
0.3,8.36,8960.0,17.0,0.4,1026.0,640.0,5640.0,2024-07-01,684.7738095238094
6.2,8.29,672.0,10.0,0.4,220.0,38.0,416.0,2024-07-01,106.19514285714287
6.0,7.66,738.0,8.0,0.4,225.0,30.0,450.0,2024-07-01,105.03714285714287
0.3,7.52,1138.0,24.0,0.4,260.0,112.0,716.0,2024-07-01,145.63514285714288
0.3,7.63,1718.0,24.0,0.4,460.0,92.0,1066.0,2024-07-01,187.608
0.3,7.68,1425.0,23.0,0.4,395.0,38.0,870.0,2024-07-01,162.04523809523806
5.8,7.2,2012.0,7.0,0.4,680.0,76.0,1209.0,2024-07-01,198.51295238095244
0.3,6.18,5050.0,42.0,0.4,1920.0,210.0,3076.0,2024-07-01,476.2427619047619
6.7,6.48,1720.0,8.0,0.4,532.0,78.0,1040.0,2024-07-01,178.85285714285715
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-07-01,132.91828571428573
6.4,7.83,386.0,8.0,0.4,105.0,26.0,240.0,2024-07-01,80.42428571428573
6.2,8.22,418.0,14.0,0.4,155.0,16.0,264.0,2024-07-01,93.45580952380952
6.2,8.02,459.0,7.0,0.4,220.0,14.0,284.0,2024-07-01,86.33485714285716
5.0,7.95,894.0,18.0,0.4,240.0,64.0,560.0,2024-07-01,131.33952380952385
5.8,7.62,589.0,15.0,0.4,195.0,48.0,370.0,2024-07-01,106.70095238095239
0.3,7.34,1217.0,28.0,0.4,320.0,120.0,756.0,2024-07-01,158.70561904761905
0.3,6.75,5010.0,16.0,0.4,290.0,338.0,3050.0,2024-07-01,385.0238095238095
4.0,7.78,979.0,12.0,0.4,270.0,74.0,616.0,2024-07-01,125.66038095238095
1.78,6.95,812.0,22.0,0.4,195.0,48.0,512.0,2024-07-01,119.70742857142858
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-07-01,132.91828571428573
6.1,7.42,114.0,8.0,0.4,60.0,6.0,72.0,2024-07-01,59.29933333333335
